Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
2142750;Wynnum;Wynnum;Wynnum;P;PPLX;AU;Australia;;04;31000;;;12650;;29;Australia/Brisbane;2019-07-18;Australia;-27.44527, 153.15813
2143954;West Pymble;West Pymble;Pymble West,West Pymble;P;PPLX;AU;Australia;;02;14500;;;5211;;79;Australia/Sydney;2019-07-18;Australia;-33.76667, 151.13333
2144528;Warrnambool;Warrnambool;Gouornampoul,Uornambul,Varnambul,Varnambula,Varnambulas,Vornambul,WMB,Warnambool,Warrnambool,hua nan bu er,hua nan bu lin,oyaranamabula,uonanburu,uornambuli,varanambula,varnambul,varnampul,varrnambul,voranamabula,voranamuba,wa nan bu er,walambul,warnambwl,warnmbwl,wxrr nam bul,Γουόρναμπουλ,Варнамбул,Ворнамбул,Уорнамбул,ווארנאמבול,وارنامبول,وارنمبول,وارنمبووڵ,वारनांबूल,वॉरनमबूल,वॉरनमूब,ওয়ারনামবুল,વૉરનમબૂલ,வார்னம்பூள்,వర్ణంబూల్,ವಾರ್ರ್ನಂಬೂಲ್,වරනම්බුල්,วอรร์นามบูล,უორნამბული,ウォーナンブール,瓦南布爾,華南布林,華南布爾,와람불;P;PPL;AU;Australia;;07;26730;;;32894;;24;Australia/Melbourne;2025-11-11;Australia;-38.38176, 142.48799
2144604;Warragul;Warragul;Uorragul,Warragul,fa la gu lei,waragl,Уоррагул,واراگل,伐拉古嘞;P;PPL;AU;Australia;;07;20830;;;19856;;135;Australia/Melbourne;2025-11-11;Australia;-38.15912, 145.93118
2144787;Wandong;Wandong;Heathcote Junction,Wandong;P;PPL;AU;Australia;;07;24850;;;1328;;365;Australia/Melbourne;2019-07-18;Australia;-37.3719, 145.03207
2145267;Vermont;Vermont;;P;PPLX;AU;Australia;;07;26980;;;10993;;148;Australia/Melbourne;2022-08-01;Australia;-37.83616, 145.19428
2146305;Toongabbie;Toongabbie;Toongabbie;P;PPLX;AU;Australia;;02;16260;;;14218;;37;Australia/Sydney;2019-07-18;Australia;-33.78333, 150.95
2146875;The Rock;The Rock;The Rock,Village of The Rock;P;PPL;AU;Australia;;02;14950;;;1207;;217;Australia/Sydney;2019-07-18;Australia;-35.27302, 147.11381
2147826;Surrey Hills;Surrey Hills;;P;PPLX;AU;Australia;;07;21110;;;13655;;108;Australia/Melbourne;2022-08-01;Australia;-37.81667, 145.1
2148770;Spreyton;Spreyton;Spreyton;P;PPL;AU;Australia;;06;61610;;;1615;;46;Australia/Hobart;2019-07-18;Australia;-41.23524, 146.35108
2149909;Selby;Selby;Selby;P;PPLX;AU;Australia;;07;27450;;;1611;;328;Australia/Melbourne;2019-07-18;Australia;-37.91667, 145.38333
2151560;Ripponlea;Ripponlea;;P;PPLX;AU;Australia;;07;22310;;;1532;;48;Australia/Melbourne;2024-05-23;Australia;-37.878, 144.995
2155175;Nome;Nome;Nome;P;PPLX;AU;Australia;;04;37010;;;1048;;36;Australia/Brisbane;2019-07-18;Australia;-19.36245, 146.94672
2155783;Narara;Narara;Narara;P;PPLX;AU;Australia;;02;11650;;;7841;;12;Australia/Sydney;2019-07-18;Australia;-33.39593, 151.33527
2156564;Mount Morgan;Mount Morgan;Mount Morgan;P;PPL;AU;Australia;;04;36370;;;1926;;243;Australia/Brisbane;2019-07-18;Australia;-23.64532, 150.38902
2156643;Mount Gambier;Mount Gambier;Gambier Town,MGB,Maount Nkampier,Maunt Gambir,Maunt Gambjeras,Maunt-Gambier,Maunt-Gambir,Mauntgambjera,Mont Gambier,Monto Gambier,Mount Gambier,Mt Gambier,Mt. Gambier,gan bi er shan,ma'unta gaimbiyara,ma'unta gambiyara,ma'unta gembi'ara,mang te gan bi er,maunt gambiyar,maunt gyambiyer,maunteugaembieo,mauntoganbia,mavunt kampir,mawnt gambyr,mwnt ghambyr,mwnt jambyr,mwnt qambyr  gwnyy awstwralya,Μάουντ Γκάμπιερ,Маунт Гамбир,Маунт-Гамбиер,Маунт-Гамбир,Маунт-Гамбір,Մաունթ Գամբիեր,מאונט גמבייר,ماؤنٹ گمبیئر، جنوبی آسٹریلیا,ماؤنٹ گیمبیر,ماونت گامبیر,ماونت گەمبیێر,مونت جامبير,مونت غامبير,مونت قامبیر، گونئی اوستورالیا,माउंट गाम्बियर,माउंट गैंबियर,মাউন্ট গাম্বিয়ার,માઉન્ટ ગૅમ્બિઅર,மவுண்ட் காம்பிர்,మౌంట్ గాంబియర్,ಮೌನ್ಟ್ ಗ್ಯಾಂಬಿಯೆರ್,මවුන්ට් ගැම්බියර්,เมาท์แกมเบียร์,მაუნტ-გამბირი,マウントガンビア,甘比爾山,芒特甘比尔,芒特甘比爾,마운트갬비어;P;PPL;AU;Australia;;05;44620;;;25591;;41;Australia/Adelaide;2025-11-10;Australia;-37.8318, 140.77919
2157182;Mont Albert;Mont Albert;Mont Albert;P;PPLX;AU;Australia;;07;21110;;;4948;;98;Australia/Melbourne;2022-08-23;Australia;-37.81788, 145.10799
2158145;Melton South;Melton South;;P;PPLX;AU;Australia;;07;24650;;;11362;;119;Australia/Melbourne;2022-08-01;Australia;-37.70773, 144.57493
2158812;Mapleton;Mapleton;Mapleton;P;PPLX;AU;Australia;;04;36720;;;1568;;371;Australia/Brisbane;2019-07-18;Australia;-26.62431, 152.86784
2159550;Lorn;Lorn;Lorn;P;PPLX;AU;Australia;;02;15050;;;1305;;7;Australia/Sydney;2019-07-18;Australia;-32.72701, 151.57245
2160299;Leumeah;Leumeah;Leumeah;P;PPLX;AU;Australia;;02;11500;;;9767;;59;Australia/Sydney;2019-07-18;Australia;-34.05, 150.83333
2160399;Legana;Legana;Legana;P;PPL;AU;Australia;;06;65810;;;3926;;29;Australia/Hobart;2019-07-18;Australia;-41.36572, 147.04584
2161068;Koo-Wee-Rup;Koo-Wee-Rup;Koo Wee Rup,Koo-Wee-Rup;P;PPLX;AU;Australia;;07;21450;;;3079;;8;Australia/Melbourne;2017-10-05;Australia;-38.19941, 145.49081
2161251;Kirribilli;Kirribilli;Kirribilli;P;PPLX;AU;Australia;;02;15950;;;3827;;52;Australia/Sydney;2019-07-18;Australia;-33.84867, 151.2162
2161715;Keiraville;Keiraville;Keiraville;P;PPLX;AU;Australia;;02;18450;;;3613;;58;Australia/Sydney;2019-07-18;Australia;-34.41667, 150.86667
2161776;Katoomba;Katoomba;Katoomba,Katumba,Катумба;P;PPLA2;AU;Australia;;02;10900;;;8204;;991;Australia/Sydney;2019-07-18;Australia;-33.71977, 150.30739
